,Content ID,Reaction Type,Datetime,content Type,Category,Sentiment,Score
16556,,disgust,23-08-2020 12:57,#N/A,#N/A,negative,0
16557,,dislike,03-07-2020 06:24,#N/A,#N/A,negative,10
16558,,want,16-02-2021 16:12,#N/A,#N/A,positive,70
16559,,worried,19-10-2020 21:59,#N/A,#N/A,negative,12
16560,,indifferent,14-02-2021 12:18,#N/A,#N/A,neutral,20
16561,,love,03-03-2021 22:56,#N/A,#N/A,positive,65
16562,,scared,15-06-2021 02:02,#N/A,#N/A,negative,15
16563,,peeking,26-05-2021 10:22,#N/A,#N/A,neutral,35
16564,,dislike,07-05-2021 10:36,#N/A,#N/A,negative,10
16565,,hate,27-01-2021 06:25,#N/A,#N/A,negative,5
16566,,peeking,24-08-2020 18:08,#N/A,#N/A,neutral,35
16567,,super love,12-07-2020 11:52,#N/A,#N/A,positive,75
16568,,disgust,14-10-2020 05:43,#N/A,#N/A,negative,0
16569,,disgust,22-04-2021 04:49,#N/A,#N/A,negative,0
16570,,want,07-11-2020 21:39,#N/A,#N/A,positive,70
16571,,worried,21-05-2021 13:33,#N/A,#N/A,negative,12
16572,,worried,26-08-2020 16:32,#N/A,#N/A,negative,12
16574,,like,11-06-2021 01:42,#N/A,#N/A,positive,50
16575,,peeking,25-02-2021 14:10,#N/A,#N/A,neutral,35
16576,,want,04-03-2021 19:59,#N/A,#N/A,positive,70
16577,,worried,18-04-2021 08:19,#N/A,#N/A,negative,12
16578,,worried,17-04-2021 15:46,#N/A,#N/A,negative,12
16579,,indifferent,29-03-2021 03:25,#N/A,#N/A,neutral,20
16580,,want,09-08-2020 05:06,#N/A,#N/A,positive,70
16581,,dislike,24-07-2020 18:31,#N/A,#N/A,negative,10
16582,,hate,29-12-2020 03:37,#N/A,#N/A,negative,5
16583,,love,04-03-2021 15:07,#N/A,#N/A,positive,65
16585,,disgust,15-05-2021 18:56,#N/A,#N/A,negative,0
16586,,dislike,30-09-2020 14:30,#N/A,#N/A,negative,10
16587,,indifferent,13-11-2020 15:34,#N/A,#N/A,neutral,20
16588,,disgust,30-12-2020 12:42,#N/A,#N/A,negative,0
16589,,heart,26-01-2021 07:13,#N/A,#N/A,positive,60
16590,,heart,14-07-2020 03:49,#N/A,#N/A,positive,60
16591,,cherish,05-10-2020 09:59,#N/A,#N/A,positive,70
16592,,love,24-11-2020 21:37,#N/A,#N/A,positive,65
16593,,love,07-08-2020 18:37,#N/A,#N/A,positive,65
16594,,cherish,29-12-2020 01:11,#N/A,#N/A,positive,70
16595,,dislike,15-09-2020 03:05,#N/A,#N/A,negative,10
16596,,adore,08-10-2020 06:51,#N/A,#N/A,positive,72
16598,,hate,01-04-2021 22:48,#N/A,#N/A,negative,5
16599,,scared,12-10-2020 02:28,#N/A,#N/A,negative,15
16600,,want,17-04-2021 04:01,#N/A,#N/A,positive,70
16601,,interested,03-06-2021 19:34,#N/A,#N/A,positive,30
16602,,interested,14-12-2020 22:02,#N/A,#N/A,positive,30
16603,,like,27-12-2020 23:17,#N/A,#N/A,positive,50
16604,,love,17-03-2021 17:12,#N/A,#N/A,positive,65
16605,,want,30-03-2021 12:01,#N/A,#N/A,positive,70
16606,,intrigued,01-09-2020 20:32,#N/A,#N/A,positive,45
16607,,like,08-02-2021 00:59,#N/A,#N/A,positive,50
16608,,intrigued,10-09-2020 20:33,#N/A,#N/A,positive,45
16609,,hate,25-02-2021 14:12,#N/A,#N/A,negative,5
16610,,like,27-07-2020 23:00,#N/A,#N/A,positive,50
16611,,worried,05-09-2020 07:27,#N/A,#N/A,negative,12
16612,,dislike,21-07-2020 09:54,#N/A,#N/A,negative,10
16613,,love,14-04-2021 21:36,#N/A,#N/A,positive,65
16614,,love,29-08-2020 18:57,#N/A,#N/A,positive,65
16615,,interested,18-11-2020 03:47,#N/A,#N/A,positive,30
16616,,cherish,25-08-2020 19:31,#N/A,#N/A,positive,70
16617,,hate,30-08-2020 01:46,#N/A,#N/A,negative,5
16618,,intrigued,17-08-2020 13:56,#N/A,#N/A,positive,45
16619,,want,13-06-2021 00:37,#N/A,#N/A,positive,70
16620,,indifferent,04-02-2021 07:44,#N/A,#N/A,neutral,20
16621,,want,23-04-2021 15:54,#N/A,#N/A,positive,70
16622,,worried,16-02-2021 23:03,#N/A,#N/A,negative,12
16623,,heart,16-01-2021 13:56,#N/A,#N/A,positive,60
16624,,indifferent,09-05-2021 09:19,#N/A,#N/A,neutral,20
16625,,peeking,17-05-2021 23:05,#N/A,#N/A,neutral,35
16626,,dislike,24-01-2021 10:26,#N/A,#N/A,negative,10
16628,,like,07-12-2020 12:21,#N/A,#N/A,positive,50
16629,,worried,14-06-2021 16:07,#N/A,#N/A,negative,12
16630,,scared,14-10-2020 12:38,#N/A,#N/A,negative,15
16631,,hate,06-04-2021 12:39,#N/A,#N/A,negative,5
16632,,dislike,11-09-2020 08:28,#N/A,#N/A,negative,10
16633,,scared,16-03-2021 02:39,#N/A,#N/A,negative,15
16634,,super love,20-10-2020 17:07,#N/A,#N/A,positive,75
16635,,indifferent,19-02-2021 06:31,#N/A,#N/A,neutral,20
16636,,intrigued,26-02-2021 12:25,#N/A,#N/A,positive,45
16637,,dislike,01-09-2020 10:21,#N/A,#N/A,negative,10
16638,,intrigued,06-04-2021 11:13,#N/A,#N/A,positive,45
16639,,love,05-12-2020 05:10,#N/A,#N/A,positive,65
16640,,super love,24-02-2021 19:45,#N/A,#N/A,positive,75
16641,,want,30-03-2021 12:46,#N/A,#N/A,positive,70
16642,,disgust,23-09-2020 22:23,#N/A,#N/A,negative,0
16643,,want,20-10-2020 17:01,#N/A,#N/A,positive,70
16644,,interested,19-08-2020 02:44,#N/A,#N/A,positive,30
16645,,super love,29-07-2020 14:22,#N/A,#N/A,positive,75
16646,,disgust,02-12-2020 23:32,#N/A,#N/A,negative,0
16647,,dislike,09-07-2020 10:05,#N/A,#N/A,negative,10
16648,,like,29-12-2020 17:28,#N/A,#N/A,positive,50
16649,,interested,11-09-2020 14:14,#N/A,#N/A,positive,30
16650,,dislike,28-12-2020 18:01,#N/A,#N/A,negative,10
16651,,worried,21-11-2020 01:28,#N/A,#N/A,negative,12
16652,,indifferent,15-03-2021 17:24,#N/A,#N/A,neutral,20
16653,,interested,01-12-2020 14:02,#N/A,#N/A,positive,30
16654,,intrigued,11-07-2020 04:36,#N/A,#N/A,positive,45
16655,,hate,07-11-2020 14:05,#N/A,#N/A,negative,5
16656,,scared,21-09-2020 10:43,#N/A,#N/A,negative,15
16657,,disgust,11-04-2021 20:33,#N/A,#N/A,negative,0
16658,,super love,20-10-2020 05:01,#N/A,#N/A,positive,75
16659,,disgust,18-07-2020 20:32,#N/A,#N/A,negative,0
16660,,peeking,11-06-2021 18:22,#N/A,#N/A,neutral,35
16661,,disgust,21-07-2020 08:17,#N/A,#N/A,negative,0
16662,,indifferent,06-10-2020 14:52,#N/A,#N/A,neutral,20
16663,,dislike,08-01-2021 21:28,#N/A,#N/A,negative,10
16664,,adore,03-11-2020 22:45,#N/A,#N/A,positive,72
16665,,intrigued,12-04-2021 16:54,#N/A,#N/A,positive,45
16666,,indifferent,06-11-2020 07:09,#N/A,#N/A,neutral,20
16667,,super love,05-06-2021 19:24,#N/A,#N/A,positive,75
16669,,love,24-05-2021 13:39,#N/A,#N/A,positive,65
16670,,hate,24-12-2020 13:49,#N/A,#N/A,negative,5
16671,,scared,27-06-2020 03:16,#N/A,#N/A,negative,15
16672,,interested,16-12-2020 20:19,#N/A,#N/A,positive,30
16673,,indifferent,15-04-2021 05:24,#N/A,#N/A,neutral,20
16674,,dislike,20-05-2021 02:54,#N/A,#N/A,negative,10
16675,,indifferent,12-03-2021 23:18,#N/A,#N/A,neutral,20
16676,,heart,11-08-2020 23:23,#N/A,#N/A,positive,60
16677,,dislike,23-05-2021 23:11,#N/A,#N/A,negative,10
16678,,interested,30-06-2020 05:47,#N/A,#N/A,positive,30
16679,,peeking,19-12-2020 12:23,#N/A,#N/A,neutral,35
16680,,worried,22-08-2020 16:59,#N/A,#N/A,negative,12
16681,,worried,05-09-2020 00:42,#N/A,#N/A,negative,12
16682,,peeking,06-01-2021 20:43,#N/A,#N/A,neutral,35
16683,,hate,17-06-2021 13:00,#N/A,#N/A,negative,5
16684,,want,18-10-2020 20:30,#N/A,#N/A,positive,70
16685,,peeking,13-11-2020 01:34,#N/A,#N/A,neutral,35
16686,,scared,26-12-2020 16:36,#N/A,#N/A,negative,15
16687,,disgust,06-01-2021 07:20,#N/A,#N/A,negative,0
16688,,hate,27-02-2021 11:39,#N/A,#N/A,negative,5
16689,,dislike,09-09-2020 16:50,#N/A,#N/A,negative,10
16691,,indifferent,30-11-2020 17:39,#N/A,#N/A,neutral,20
16692,,disgust,23-01-2021 05:19,#N/A,#N/A,negative,0
16693,,super love,22-01-2021 09:44,#N/A,#N/A,positive,75
16694,,love,02-10-2020 05:26,#N/A,#N/A,positive,65
16695,,worried,13-06-2021 10:40,#N/A,#N/A,negative,12
16696,,indifferent,08-07-2020 09:27,#N/A,#N/A,neutral,20
16697,,interested,27-03-2021 16:55,#N/A,#N/A,positive,30
16698,,peeking,10-05-2021 06:33,#N/A,#N/A,neutral,35
16699,,want,12-06-2021 17:04,#N/A,#N/A,positive,70
16700,,adore,05-02-2021 15:09,#N/A,#N/A,positive,72
16701,,interested,23-05-2021 00:54,#N/A,#N/A,positive,30
16702,,disgust,21-12-2020 15:25,#N/A,#N/A,negative,0
16703,,like,02-06-2021 09:30,#N/A,#N/A,positive,50
16704,,dislike,04-12-2020 02:46,#N/A,#N/A,negative,10
16705,,interested,12-11-2020 09:00,#N/A,#N/A,positive,30
16706,,adore,21-06-2020 21:12,#N/A,#N/A,positive,72
16707,,adore,16-06-2021 05:12,#N/A,#N/A,positive,72
16708,,interested,24-08-2020 03:33,#N/A,#N/A,positive,30
16709,,hate,01-12-2020 23:42,#N/A,#N/A,negative,5
16710,,cherish,10-05-2021 04:01,#N/A,#N/A,positive,70
16711,,heart,17-03-2021 14:47,#N/A,#N/A,positive,60
16712,,dislike,24-09-2020 06:43,#N/A,#N/A,negative,10
16713,,love,20-10-2020 18:29,#N/A,#N/A,positive,65
16714,,scared,11-12-2020 00:58,#N/A,#N/A,negative,15
16715,,worried,28-10-2020 22:19,#N/A,#N/A,negative,12
16716,,scared,22-06-2020 18:25,#N/A,#N/A,negative,15
16717,,like,21-12-2020 20:55,#N/A,#N/A,positive,50
16718,,disgust,04-04-2021 03:09,#N/A,#N/A,negative,0
16719,,hate,16-12-2020 02:51,#N/A,#N/A,negative,5
16720,,love,24-01-2021 13:13,#N/A,#N/A,positive,65
16721,,hate,09-07-2020 23:52,#N/A,#N/A,negative,5
16722,,like,18-06-2020 21:59,#N/A,#N/A,positive,50
16723,,indifferent,15-02-2021 05:39,#N/A,#N/A,neutral,20
16724,,disgust,17-08-2020 07:39,#N/A,#N/A,negative,0
16725,,like,10-11-2020 21:01,#N/A,#N/A,positive,50
16726,,worried,31-07-2020 14:52,#N/A,#N/A,negative,12
16727,,peeking,20-02-2021 08:08,#N/A,#N/A,neutral,35
16728,,peeking,09-01-2021 13:35,#N/A,#N/A,neutral,35
16729,,love,04-09-2020 11:58,#N/A,#N/A,positive,65
16730,,peeking,05-07-2020 07:56,#N/A,#N/A,neutral,35
16732,,scared,01-04-2021 11:06,#N/A,#N/A,negative,15
16733,,peeking,03-10-2020 00:35,#N/A,#N/A,neutral,35
16734,,worried,28-10-2020 18:05,#N/A,#N/A,negative,12
16735,,like,20-02-2021 06:08,#N/A,#N/A,positive,50
16736,,adore,11-05-2021 11:21,#N/A,#N/A,positive,72
16737,,peeking,19-08-2020 00:49,#N/A,#N/A,neutral,35
16738,,super love,08-10-2020 03:26,#N/A,#N/A,positive,75
16739,,indifferent,21-10-2020 19:43,#N/A,#N/A,neutral,20
16740,,interested,07-04-2021 23:55,#N/A,#N/A,positive,30
16741,,super love,22-02-2021 08:21,#N/A,#N/A,positive,75
16742,,want,30-08-2020 05:45,#N/A,#N/A,positive,70
16743,,love,08-04-2021 04:26,#N/A,#N/A,positive,65
16744,,worried,31-07-2020 00:07,#N/A,#N/A,negative,12
16745,,peeking,03-06-2021 20:29,#N/A,#N/A,neutral,35
16746,,heart,06-02-2021 21:14,#N/A,#N/A,positive,60
16747,,dislike,23-05-2021 12:20,#N/A,#N/A,negative,10
16748,,interested,21-07-2020 18:08,#N/A,#N/A,positive,30
16749,,intrigued,29-03-2021 06:05,#N/A,#N/A,positive,45
16750,,intrigued,30-05-2021 12:01,#N/A,#N/A,positive,45
16751,,heart,23-10-2020 19:12,#N/A,#N/A,positive,60
16752,,intrigued,22-04-2021 06:49,#N/A,#N/A,positive,45
16753,,peeking,15-11-2020 17:20,#N/A,#N/A,neutral,35
16754,,heart,09-01-2021 22:10,#N/A,#N/A,positive,60
16755,,peeking,29-07-2020 22:35,#N/A,#N/A,neutral,35
16756,,super love,21-03-2021 15:39,#N/A,#N/A,positive,75
16757,,cherish,21-06-2020 15:56,#N/A,#N/A,positive,70
16758,,scared,29-06-2020 19:11,#N/A,#N/A,negative,15
16759,,hate,01-12-2020 12:24,#N/A,#N/A,negative,5
16760,,adore,04-05-2021 05:06,#N/A,#N/A,positive,72
16761,,intrigued,13-11-2020 06:35,#N/A,#N/A,positive,45
16762,,like,18-03-2021 02:34,#N/A,#N/A,positive,50
16763,,super love,29-09-2020 14:39,#N/A,#N/A,positive,75
16764,,intrigued,20-06-2020 04:01,#N/A,#N/A,positive,45
16765,,super love,19-06-2020 11:13,#N/A,#N/A,positive,75
16766,,intrigued,28-07-2020 13:00,#N/A,#N/A,positive,45
16767,,peeking,29-10-2020 22:30,#N/A,#N/A,neutral,35
16769,,want,25-06-2020 22:32,#N/A,#N/A,positive,70
16770,,cherish,28-08-2020 05:11,#N/A,#N/A,positive,70
16771,,indifferent,18-04-2021 14:19,#N/A,#N/A,neutral,20
16772,,super love,26-01-2021 16:23,#N/A,#N/A,positive,75
16773,,worried,30-12-2020 09:52,#N/A,#N/A,negative,12
16774,,peeking,19-04-2021 14:32,#N/A,#N/A,neutral,35
16775,,peeking,08-08-2020 13:49,#N/A,#N/A,neutral,35
16776,,worried,23-10-2020 14:22,#N/A,#N/A,negative,12
16777,,love,04-12-2020 19:11,#N/A,#N/A,positive,65
16778,,indifferent,22-04-2021 14:48,#N/A,#N/A,neutral,20
16779,,hate,13-02-2021 14:11,#N/A,#N/A,negative,5
16780,,love,13-02-2021 07:10,#N/A,#N/A,positive,65
16781,,cherish,09-06-2021 02:32,#N/A,#N/A,positive,70
16782,,want,07-02-2021 16:30,#N/A,#N/A,positive,70
16783,,heart,11-11-2020 21:04,#N/A,#N/A,positive,60
16784,,adore,28-12-2020 21:12,#N/A,#N/A,positive,72
16785,,hate,04-10-2020 05:05,#N/A,#N/A,negative,5
16787,,cherish,29-12-2020 04:30,#N/A,#N/A,positive,70
16788,,want,06-11-2020 03:17,#N/A,#N/A,positive,70
16789,,adore,23-12-2020 09:26,#N/A,#N/A,positive,72
16790,,cherish,07-04-2021 09:59,#N/A,#N/A,positive,70
16791,,super love,04-08-2020 10:41,#N/A,#N/A,positive,75
16792,,super love,26-10-2020 01:14,#N/A,#N/A,positive,75
16793,,interested,22-03-2021 22:19,#N/A,#N/A,positive,30
16794,,scared,05-02-2021 11:40,#N/A,#N/A,negative,15
16795,,like,08-03-2021 14:22,#N/A,#N/A,positive,50
16797,,want,02-01-2021 12:07,#N/A,#N/A,positive,70
16798,,disgust,04-11-2020 18:26,#N/A,#N/A,negative,0
16799,,cherish,17-02-2021 11:08,#N/A,#N/A,positive,70
16800,,heart,06-05-2021 17:51,#N/A,#N/A,positive,60
16801,,worried,11-09-2020 05:52,#N/A,#N/A,negative,12
16802,,disgust,04-01-2021 15:25,#N/A,#N/A,negative,0
16803,,want,31-10-2020 13:33,#N/A,#N/A,positive,70
16804,,love,21-06-2020 09:37,#N/A,#N/A,positive,65
16805,,adore,22-01-2021 09:27,#N/A,#N/A,positive,72
16806,,peeking,29-01-2021 09:13,#N/A,#N/A,neutral,35
16807,,dislike,29-07-2020 00:54,#N/A,#N/A,negative,10
16808,,like,04-06-2021 12:17,#N/A,#N/A,positive,50
16809,,intrigued,02-02-2021 06:00,#N/A,#N/A,positive,45
16810,,worried,08-04-2021 02:55,#N/A,#N/A,negative,12
16811,,want,26-04-2021 11:25,#N/A,#N/A,positive,70
16812,,want,09-10-2020 03:19,#N/A,#N/A,positive,70
16813,,dislike,21-06-2020 15:34,#N/A,#N/A,negative,10
16814,,intrigued,09-06-2021 21:47,#N/A,#N/A,positive,45
16815,,worried,17-01-2021 08:50,#N/A,#N/A,negative,12
16816,,indifferent,18-02-2021 19:08,#N/A,#N/A,neutral,20
16817,,worried,17-08-2020 10:22,#N/A,#N/A,negative,12
16818,,peeking,07-06-2021 11:36,#N/A,#N/A,neutral,35
16819,,dislike,30-10-2020 15:34,#N/A,#N/A,negative,10
16820,,like,28-10-2020 21:37,#N/A,#N/A,positive,50
16821,,peeking,22-06-2020 01:34,#N/A,#N/A,neutral,35
16822,,interested,08-04-2021 02:01,#N/A,#N/A,positive,30
16823,,adore,01-05-2021 13:30,#N/A,#N/A,positive,72
16824,,adore,11-03-2021 09:45,#N/A,#N/A,positive,72
16825,,hate,25-09-2020 07:20,#N/A,#N/A,negative,5
16826,,disgust,23-09-2020 10:28,#N/A,#N/A,negative,0
16827,,super love,13-05-2021 03:23,#N/A,#N/A,positive,75
16829,,like,01-02-2021 22:55,#N/A,#N/A,positive,50
16830,,heart,03-06-2021 05:14,#N/A,#N/A,positive,60
16831,,adore,10-01-2021 08:21,#N/A,#N/A,positive,72
16832,,heart,18-08-2020 00:58,#N/A,#N/A,positive,60
16833,,worried,23-04-2021 12:00,#N/A,#N/A,negative,12
16834,,hate,10-12-2020 20:48,#N/A,#N/A,negative,5
16835,,peeking,25-05-2021 08:27,#N/A,#N/A,neutral,35
16836,,scared,07-10-2020 07:55,#N/A,#N/A,negative,15
16837,,love,17-05-2021 20:14,#N/A,#N/A,positive,65
16838,,peeking,23-07-2020 12:27,#N/A,#N/A,neutral,35
16839,,intrigued,05-06-2021 07:38,#N/A,#N/A,positive,45
16841,,worried,07-06-2021 21:33,#N/A,#N/A,negative,12
16842,,hate,25-02-2021 02:29,#N/A,#N/A,negative,5
16843,,peeking,11-12-2020 09:08,#N/A,#N/A,neutral,35
16844,,dislike,17-06-2021 06:52,#N/A,#N/A,negative,10
16845,,heart,09-02-2021 19:13,#N/A,#N/A,positive,60
16846,,like,09-01-2021 14:40,#N/A,#N/A,positive,50
16847,,adore,01-02-2021 00:54,#N/A,#N/A,positive,72
16848,,hate,15-07-2020 23:02,#N/A,#N/A,negative,5
16849,,super love,08-12-2020 20:21,#N/A,#N/A,positive,75
16850,,indifferent,25-08-2020 15:39,#N/A,#N/A,neutral,20
16851,,worried,17-09-2020 14:26,#N/A,#N/A,negative,12
16852,,dislike,13-07-2020 17:13,#N/A,#N/A,negative,10
16853,,scared,23-05-2021 04:23,#N/A,#N/A,negative,15
16854,,worried,03-07-2020 18:18,#N/A,#N/A,negative,12
16855,,want,20-09-2020 08:25,#N/A,#N/A,positive,70
16856,,cherish,11-08-2020 21:41,#N/A,#N/A,positive,70
16857,,intrigued,07-01-2021 05:53,#N/A,#N/A,positive,45
16858,,peeking,26-05-2021 01:49,#N/A,#N/A,neutral,35
16859,,scared,11-10-2020 18:48,#N/A,#N/A,negative,15
16860,,scared,18-02-2021 18:38,#N/A,#N/A,negative,15
16861,,hate,23-06-2020 10:23,#N/A,#N/A,negative,5
16862,,peeking,25-12-2020 19:53,#N/A,#N/A,neutral,35
16863,,disgust,28-05-2021 19:28,#N/A,#N/A,negative,0
16864,,like,16-06-2021 16:48,#N/A,#N/A,positive,50
16865,,peeking,24-01-2021 11:39,#N/A,#N/A,neutral,35
16866,,adore,06-12-2020 05:24,#N/A,#N/A,positive,72
16867,,scared,23-09-2020 17:47,#N/A,#N/A,negative,15
16868,,like,25-05-2021 11:34,#N/A,#N/A,positive,50
16869,,like,16-08-2020 08:44,#N/A,#N/A,positive,50
16870,,disgust,26-02-2021 10:32,#N/A,#N/A,negative,0
16871,,adore,24-06-2020 00:43,#N/A,#N/A,positive,72
16872,,adore,19-05-2021 21:46,#N/A,#N/A,positive,72
16873,,love,28-12-2020 13:56,#N/A,#N/A,positive,65
16874,,like,28-12-2020 19:20,#N/A,#N/A,positive,50
16876,,cherish,29-09-2020 08:08,#N/A,#N/A,positive,70
16877,,heart,13-02-2021 08:22,#N/A,#N/A,positive,60
16878,,interested,17-05-2021 22:08,#N/A,#N/A,positive,30
16879,,disgust,02-09-2020 20:34,#N/A,#N/A,negative,0
16880,,heart,20-12-2020 17:50,#N/A,#N/A,positive,60
16881,,love,24-10-2020 04:18,#N/A,#N/A,positive,65
16882,,hate,04-02-2021 23:35,#N/A,#N/A,negative,5
16883,,cherish,29-01-2021 03:19,#N/A,#N/A,positive,70
16884,,interested,29-04-2021 00:26,#N/A,#N/A,positive,30
16885,,love,04-08-2020 14:58,#N/A,#N/A,positive,65
16887,,worried,18-07-2020 11:19,#N/A,#N/A,negative,12
16888,,scared,22-12-2020 16:39,#N/A,#N/A,negative,15
16889,,heart,21-11-2020 10:22,#N/A,#N/A,positive,60
16890,,intrigued,15-11-2020 03:55,#N/A,#N/A,positive,45
16891,,interested,26-11-2020 18:09,#N/A,#N/A,positive,30
16892,,heart,12-11-2020 18:21,#N/A,#N/A,positive,60
16893,,indifferent,15-02-2021 19:07,#N/A,#N/A,neutral,20
16894,,interested,25-08-2020 11:37,#N/A,#N/A,positive,30
16895,,hate,20-03-2021 16:42,#N/A,#N/A,negative,5
16896,,want,20-09-2020 14:02,#N/A,#N/A,positive,70
16897,,indifferent,17-03-2021 23:55,#N/A,#N/A,neutral,20
16898,,want,11-01-2021 18:38,#N/A,#N/A,positive,70
16899,,interested,01-02-2021 12:05,#N/A,#N/A,positive,30
16900,,worried,19-01-2021 13:46,#N/A,#N/A,negative,12
16901,,worried,12-08-2020 06:50,#N/A,#N/A,negative,12
16902,,indifferent,16-10-2020 15:43,#N/A,#N/A,neutral,20
16903,,intrigued,01-09-2020 11:58,#N/A,#N/A,positive,45
16904,,adore,17-02-2021 12:19,#N/A,#N/A,positive,72
16905,,disgust,25-07-2020 16:28,#N/A,#N/A,negative,0
16906,,dislike,01-02-2021 17:42,#N/A,#N/A,negative,10
16907,,peeking,20-01-2021 04:17,#N/A,#N/A,neutral,35
16908,,super love,13-08-2020 23:06,#N/A,#N/A,positive,75
16909,,disgust,09-12-2020 05:10,#N/A,#N/A,negative,0
16910,,like,04-01-2021 13:58,#N/A,#N/A,positive,50
16911,,super love,05-06-2021 17:01,#N/A,#N/A,positive,75
16912,,peeking,23-09-2020 07:48,#N/A,#N/A,neutral,35
16913,,interested,30-11-2020 09:30,#N/A,#N/A,positive,30
16914,,peeking,13-07-2020 04:52,#N/A,#N/A,neutral,35
16915,,indifferent,06-03-2021 19:30,#N/A,#N/A,neutral,20
16916,,heart,21-06-2020 23:32,#N/A,#N/A,positive,60
16917,,interested,04-02-2021 09:30,#N/A,#N/A,positive,30
16918,,like,05-01-2021 10:36,#N/A,#N/A,positive,50
16919,,dislike,23-05-2021 14:17,#N/A,#N/A,negative,10
16920,,hate,20-02-2021 21:12,#N/A,#N/A,negative,5
16921,,dislike,01-07-2020 17:02,#N/A,#N/A,negative,10
16922,,love,21-08-2020 07:16,#N/A,#N/A,positive,65
16923,,heart,20-11-2020 12:50,#N/A,#N/A,positive,60
16924,,disgust,14-09-2020 11:16,#N/A,#N/A,negative,0
16925,,like,15-01-2021 19:59,#N/A,#N/A,positive,50
16926,,dislike,02-07-2020 00:46,#N/A,#N/A,negative,10
16927,,dislike,24-07-2020 18:10,#N/A,#N/A,negative,10
16928,,dislike,18-05-2021 05:28,#N/A,#N/A,negative,10
16929,,heart,13-04-2021 10:17,#N/A,#N/A,positive,60
16931,,love,24-02-2021 02:06,#N/A,#N/A,positive,65
16932,,disgust,08-12-2020 14:07,#N/A,#N/A,negative,0
16933,,like,21-10-2020 20:30,#N/A,#N/A,positive,50
16934,,cherish,02-10-2020 14:09,#N/A,#N/A,positive,70
16935,,peeking,06-05-2021 20:34,#N/A,#N/A,neutral,35
16936,,love,20-11-2020 16:56,#N/A,#N/A,positive,65
16937,,scared,01-02-2021 14:50,#N/A,#N/A,negative,15
16938,,interested,19-07-2020 01:35,#N/A,#N/A,positive,30
16939,,intrigued,02-01-2021 14:57,#N/A,#N/A,positive,45
16940,,intrigued,23-03-2021 02:07,#N/A,#N/A,positive,45
16941,,indifferent,16-06-2021 05:36,#N/A,#N/A,neutral,20
16942,,cherish,29-08-2020 16:57,#N/A,#N/A,positive,70
16943,,adore,09-12-2020 12:01,#N/A,#N/A,positive,72
16944,,interested,03-02-2021 09:45,#N/A,#N/A,positive,30
16945,,hate,19-09-2020 05:47,#N/A,#N/A,negative,5
16946,,like,21-04-2021 01:51,#N/A,#N/A,positive,50
16947,,heart,21-01-2021 04:53,#N/A,#N/A,positive,60
16948,,hate,01-02-2021 13:49,#N/A,#N/A,negative,5
16949,,intrigued,01-02-2021 15:01,#N/A,#N/A,positive,45
16950,,interested,02-04-2021 03:10,#N/A,#N/A,positive,30
16951,,love,22-10-2020 22:23,#N/A,#N/A,positive,65
16952,,interested,19-10-2020 23:45,#N/A,#N/A,positive,30
16953,,intrigued,25-01-2021 06:45,#N/A,#N/A,positive,45
16954,,super love,12-05-2021 21:45,#N/A,#N/A,positive,75
16955,,cherish,26-02-2021 23:11,#N/A,#N/A,positive,70
16956,,peeking,21-01-2021 07:00,#N/A,#N/A,neutral,35
16957,,interested,28-11-2020 06:22,#N/A,#N/A,positive,30
16958,,intrigued,13-07-2020 01:25,#N/A,#N/A,positive,45
16959,,scared,21-02-2021 17:46,#N/A,#N/A,negative,15
16960,,worried,15-12-2020 19:15,#N/A,#N/A,negative,12
16961,,peeking,13-02-2021 16:35,#N/A,#N/A,neutral,35
16962,,scared,17-03-2021 20:10,#N/A,#N/A,negative,15
16963,,intrigued,25-02-2021 01:42,#N/A,#N/A,positive,45
16964,,indifferent,21-12-2020 18:12,#N/A,#N/A,neutral,20
16965,,super love,08-11-2020 08:13,#N/A,#N/A,positive,75
16966,,like,24-05-2021 20:06,#N/A,#N/A,positive,50
16967,,like,22-07-2020 05:24,#N/A,#N/A,positive,50
16968,,indifferent,05-06-2021 04:11,#N/A,#N/A,neutral,20
16969,,interested,21-01-2021 02:56,#N/A,#N/A,positive,30
16970,,super love,19-07-2020 09:45,#N/A,#N/A,positive,75
16971,,intrigued,10-01-2021 12:32,#N/A,#N/A,positive,45
16972,,interested,27-09-2020 23:20,#N/A,#N/A,positive,30
16973,,scared,13-03-2021 20:51,#N/A,#N/A,negative,15
16975,,hate,24-11-2020 04:09,#N/A,#N/A,negative,5
16976,,cherish,03-07-2020 12:05,#N/A,#N/A,positive,70
16977,,peeking,02-05-2021 00:47,#N/A,#N/A,neutral,35
16978,,adore,29-07-2020 15:26,#N/A,#N/A,positive,72
16979,,adore,28-05-2021 07:54,#N/A,#N/A,positive,72
16980,,indifferent,08-04-2021 08:38,#N/A,#N/A,neutral,20
16981,,like,03-08-2020 01:13,#N/A,#N/A,positive,50
16982,,like,28-06-2020 07:21,#N/A,#N/A,positive,50
